"","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Chick1_pres_lead","Chick2_pres_lead","Chick3_pres_lead","Chick4_pres_lead","Chick5_pres_lead","Female_care_lead","Chick1_change_lead","Chick2_change_lead","Chick3_change_lead","Chick4_change_lead","Chick5_change_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI"
"335","2007_A115_0","2007_A115",0,"2007-06-15",2007,"CA1425","CA1280","CA1316","2007-06-15","unknown","CA1317","2007-06-15","unknown","CA1449","2007-06-16","unknown","CA1461","2007-06-19","unknown",NA,NA,NA,615,"2007-06-15",4,1,1,2,2,2,0,0,NA,3,4,3,3,NA,5,5,"M",25.9,37.3038763358758,24.5,44.0816576174971,1,1,0,0,NA,2,166,157.081745543946,16.1313437389989,0.552852545971941,4,4,1,1,"unknown",1,1,1,0,NA,1,0,0,0,0,NA,0,0,0,"Unfinished",5.04608231115419,5.93656742488728
"336","2007_A115_1","2007_A115",1,"2007-06-16",2007,"CA1425","CA1280","CA1316","2007-06-15","unknown","CA1317","2007-06-15","unknown","CA1449","2007-06-16","unknown","CA1461","2007-06-19","unknown",NA,NA,NA,616,"2007-06-15",4,1,1,3,2,2,2,0,NA,3,4,3,3,NA,5,5,"M",25.9,37.3038763358758,24.5,44.0816576174971,1,1,1,0,NA,3,166,157.081745543946,16.1313437389989,0.552852545971941,4,4,1,1,"unknown",1,1,1,0,NA,1,0,0,0,0,NA,0,0,0,"Unfinished",5.04608231115419,5.93656742488728
"337","2007_A115_2","2007_A115",2,"2007-06-17",2007,"CA1425","CA1280","CA1316","2007-06-15","unknown","CA1317","2007-06-15","unknown","CA1449","2007-06-16","unknown","CA1461","2007-06-19","unknown",NA,NA,NA,NA,"2007-06-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,5,5,"M",25.9,37.3038763358758,24.5,44.0816576174971,1,1,1,0,NA,3,166,157.081745543946,16.1313437389989,0.552852545971941,4,4,1,1,"unknown",1,1,1,0,NA,1,0,0,0,0,NA,0,0,0,"Unfinished",5.04608231115419,5.93656742488728
"338","2007_A115_3","2007_A115",3,"2007-06-18",2007,"CA1425","CA1280","CA1316","2007-06-15","unknown","CA1317","2007-06-15","unknown","CA1449","2007-06-16","unknown","CA1461","2007-06-19","unknown",NA,NA,NA,618,"2007-06-15",4,1,1,3,2,2,2,0,NA,3,4,3,3,NA,5,5,"M",25.9,37.3038763358758,24.5,44.0816576174971,1,1,1,0,NA,3,166,157.081745543946,16.1313437389989,0.552852545971941,4,4,1,1,"unknown",0,1,1,1,NA,1,1,0,0,0,NA,1,1,0,"Unfinished",5.04608231115419,5.93656742488728
"339","2007_A115_4","2007_A115",4,"2007-06-19",2007,"CA1425","CA1280","CA1316","2007-06-15","unknown","CA1317","2007-06-15","unknown","CA1449","2007-06-16","unknown","CA1461","2007-06-19","unknown",NA,NA,NA,619,"2007-06-15",4,1,1,3,0,2,2,2,NA,3,4,3,3,NA,5,5,"M",25.9,37.3038763358758,24.5,44.0816576174971,0,1,1,1,NA,3,166,157.081745543946,16.1313437389989,0.552852545971941,4,4,1,1,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Unfinished",5.04608231115419,5.93656742488728
"340","2007_A118_0","2007_A118",0,"2007-06-17",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,617,"2007-06-17",4,1,1,2,2,2,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,0,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,0,1,0,0,0,NA,0,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"341","2007_A118_1","2007_A118",1,"2007-06-18",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,618,"2007-06-17",0,0,0,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,0,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,1,0,1,0,0,0,NA,0,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"342","2007_A118_2","2007_A118",2,"2007-06-19",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,619,"2007-06-17",4,1,1,4,2,2,2,1,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,1,0,4,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,1,1,0,0,0,NA,0,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"343","2007_A118_3","2007_A118",3,"2007-06-20",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,620,"2007-06-17",4,1,1,4,2,2,2,0,1,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,1,4,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"344","2007_A118_4","2007_A118",4,"2007-06-21",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,NA,"2007-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"345","2007_A118_5","2007_A118",5,"2007-06-22",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,622,"2007-06-17",4,1,1,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"346","2007_A118_6","2007_A118",6,"2007-06-23",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,623,"2007-06-17",4,1,1,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"347","2007_A118_7","2007_A118",7,"2007-06-24",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,624,"2007-06-17",4,1,1,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"348","2007_A118_8","2007_A118",8,"2007-06-25",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,625,"2007-06-17",4,1,1,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"349","2007_A118_9","2007_A118",9,"2007-06-26",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,626,"2007-06-17",4,1,1,3,2,2,2,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"350","2007_A118_10","2007_A118",10,"2007-06-27",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,NA,"2007-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,1,NA,NA,3,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,0,NA,NA,1,0,0,1,NA,NA,1,1,0,"Unfinished",7.45762199885405,7.67696382234976
"351","2007_A118_11","2007_A118",11,"2007-06-28",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,628,"2007-06-17",2,0,1,2,2,2,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,0,NA,NA,2,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"352","2007_A118_12","2007_A118",12,"2007-06-29",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,NA,"2007-06-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,0,NA,NA,2,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"353","2007_A118_13","2007_A118",13,"2007-06-30",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,630,"2007-06-17",3,1,0,0,2,2,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,0,NA,NA,2,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"354","2007_A118_14","2007_A118",14,"2007-07-01",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,701,"2007-06-17",4,1,1,2,2,2,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,1,0,NA,NA,2,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,0,0,NA,NA,1,0,1,0,NA,NA,1,1,0,"Unfinished",7.45762199885405,7.67696382234976
"355","2007_A118_15","2007_A118",15,"2007-07-02",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,702,"2007-06-17",3,1,0,1,2,0,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,0,0,NA,NA,1,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,0,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"356","2007_A118_16","2007_A118",16,"2007-07-03",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,703,"2007-06-17",3,1,0,1,2,0,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,0,0,NA,NA,1,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",1,0,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",7.45762199885405,7.67696382234976
"357","2007_A118_17","2007_A118",17,"2007-07-04",2007,"CA1320","CA1298","CA1453","2007-06-17","unknown","CA1458","2007-06-17","unknown","CA1451","2007-06-17","unknown",NA,NA,NA,"CA1466","2007-06-20",NA,704,"2007-06-17",4,1,1,1,2,0,0,0,0,17,14,10,NA,NA,18,18,"M",25.8,38.8617652389324,25.8,33.5499050135933,1,0,0,NA,NA,1,168,157.081745543946,16.1313437389989,0.676834777852899,17,17,1,1,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Unfinished",7.45762199885405,7.67696382234976
"358","2007_A122_0","2007_A122",0,"2007-06-25",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,625,"2007-06-25",4,1,1,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"359","2007_A122_1","2007_A122",1,"2007-06-26",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,626,"2007-06-25",4,1,1,2,2,2,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,1,NA,NA,NA,2,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,1,NA,NA,NA,1,1,0,"Unfinished",4.87950792816438,4.97518455420682
"360","2007_A122_2","2007_A122",2,"2007-06-27",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,627,"2007-06-25",4,1,1,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"361","2007_A122_3","2007_A122",3,"2007-06-28",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,628,"2007-06-25",4,1,1,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"362","2007_A122_4","2007_A122",4,"2007-06-29",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,629,"2007-06-25",4,1,1,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"363","2007_A122_5","2007_A122",5,"2007-06-30",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"364","2007_A122_6","2007_A122",6,"2007-07-01",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"365","2007_A122_7","2007_A122",7,"2007-07-02",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,702,"2007-06-25",3,1,0,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Unfinished",4.87950792816438,4.97518455420682
"366","2007_A122_8","2007_A122",8,"2007-07-03",2007,"CA172","CA1331","CA1344","2007-06-25","unknown","CA1347","2007-06-26","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,703,"2007-06-25",4,1,1,1,2,0,NA,NA,NA,7,1.5,NA,NA,NA,9,9,"M",26.5,37.5577650717542,25.3,37.9726165167064,1,0,NA,NA,NA,1,176,157.081745543946,16.1313437389989,1.17276370537673,7,8,1,1,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Unfinished",4.87950792816438,4.97518455420682
"367","2007_A124_0","2007_A124",0,"2007-06-27",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,627,"2007-06-27",4,1,1,1,2,0,0,0,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,0,NA,NA,1,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"368","2007_A124_1","2007_A124",1,"2007-06-28",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,628,"2007-06-27",0,0,0,2,2,2,2,0,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"369","2007_A124_2","2007_A124",2,"2007-06-29",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"370","2007_A124_3","2007_A124",3,"2007-06-30",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"371","2007_A124_4","2007_A124",4,"2007-07-01",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"372","2007_A124_5","2007_A124",5,"2007-07-02",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,702,"2007-06-27",4,1,1,3,2,2,2,0,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"373","2007_A124_6","2007_A124",6,"2007-07-03",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,1,1,NA,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,NA,NA,1,0,1,0,NA,NA,1,1,0,"Unfinished",5.86975649580801,6.42105959209937
"374","2007_A124_7","2007_A124",7,"2007-07-04",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,704,"2007-06-27",4,1,1,1,2,0,2,0,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,NA,NA,2,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,1,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"375","2007_A124_8","2007_A124",8,"2007-07-05",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,705,"2007-06-27",4,1,1,3,2,0,2,1,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,1,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,1,NA,1,0,0,0,0,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"376","2007_A124_9","2007_A124",9,"2007-07-06",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,706,"2007-06-27",4,1,1,3,2,0,2,1,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,1,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"377","2007_A124_10","2007_A124",10,"2007-07-07",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,NA,"2007-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,NA,NA,2,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,1,NA,1,0,0,0,NA,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"378","2007_A124_11","2007_A124",11,"2007-07-08",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,708,"2007-06-27",4,1,1,3,2,0,2,1,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,1,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",1,0,1,1,NA,1,0,0,0,0,NA,0,0,0,"Unfinished",5.86975649580801,6.42105959209937
"379","2007_A124_12","2007_A124",12,"2007-07-09",2007,"CA1313","CA1210","CA1351","2007-06-27","unknown","CA1373","2007-06-28","died","CA1374","2007-06-28","unknown",NA,NA,NA,NA,NA,NA,709,"2007-06-27",4,1,1,3,2,0,2,1,NA,11.5,6.5,12,NA,NA,13,13,"M",25.5,39.8280943724559,25.5,29.9120594677833,1,0,1,1,NA,3,178,157.081745543946,16.1313437389989,1.29674593725769,12,12,1,1,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Unfinished",5.86975649580801,6.42105959209937
